col0,col1,col2,col3,col4,col5,col6,col7,col8,col9,col10,col11,col12,col13,col14,col15,col16,col17,col18,col19,col20,col21,col22,col23,col24,col25,col26,col27
17908,358165,520,3.625,0,486.374,0.000,0.000,33.626,1.000,0.000,4,525.091,-6.241,24.822,0.335,0.184351,29.424,525.223,-6.382,24.937,0.443,0.181629,25.133,20.568,525.457,20.373,35
17909,358185,517,3.594,0,486.374,0.000,0.000,30.626,1.000,0.000,4,523.599,-8.091,24.663,-0.477,0.184351,29.424,523.672,-8.223,24.967,-0.381,0.188585,25.112,20.376,523.585,16.607,35
17910,358207,531,3.633,0,486.374,0.000,0.000,44.626,1.000,0.000,4,525.926,6.221,25.615,0.051,0.184351,29.424,526.069,6.090,25.701,0.109,0.190388,25.713,20.817,526.316,18.026,35
17911,358227,526,3.711,0,486.202,0.000,0.000,39.798,1.000,0.000,4,525.940,0.074,25.613,0.042,0.184351,29.424,526.056,-0.069,25.695,0.082,0.193112,25.702,20.739,526.245,15.938,35
17912,358247,530,3.703,0,486.202,0.000,0.000,43.798,1.000,0.000,4,526.688,4.060,23.796,0.584,0.184351,29.424,526.869,3.944,23.920,0.610,0.206029,24.292,19.287,527.168,14.078,35
17913,358265,526,3.672,0,486.374,0.000,0.000,39.626,1.000,0.000,4,526.561,-0.688,23.675,0.426,0.184351,29.424,526.688,-0.869,23.792,0.434,0.207409,23.980,19.007,526.921,16.607,35
17914,358285,525,3.469,0,486.374,0.000,0.000,38.626,1.000,0.000,4,526.273,-1.561,23.858,0.348,0.184351,29.424,526.342,-1.688,24.004,0.343,0.204882,24.122,19.180,526.497,15.938,35
17915,358305,529,3.828,0,486.374,0.000,0.000,42.626,1.000,0.000,4,526.776,2.727,24.111,0.434,0.184351,29.424,526.879,2.658,24.237,0.420,0.201925,24.413,19.483,527.105,14.078,35
17916,358325,520,3.695,0,486.202,0.000,0.000,33.798,1.000,0.000,4,525.527,-6.776,26.583,0.104,0.184351,29.424,525.612,-6.879,26.772,0.082,0.184260,26.778,21.844,525.611,16.607,35
17917,358345,526,3.664,0,486.202,0.000,0.000,39.798,1.000,0.000,4,525.614,0.473,25.634,0.335,0.184351,29.424,525.687,0.388,25.853,0.306,0.193667,25.947,20.922,525.663,29.294,35
17918,358365,528,3.547,0,486.202,0.000,0.000,41.798,1.000,0.000,4,526.054,2.386,25.662,0.523,0.184351,29.424,526.134,2.313,25.911,0.482,0.193238,26.143,21.091,526.266,14.078,35
17919,358385,524,3.578,0,486.202,0.000,0.000,37.798,1.000,0.000,4,525.675,-2.054,25.864,0.327,0.184351,29.424,525.720,-2.134,26.080,0.271,0.194072,26.153,21.078,525.772,16.607,35
17920,358407,531,3.672,0,486.202,0.000,0.000,44.798,1.000,0.000,4,526.255,5.818,23.359,0.845,0.184351,29.424,526.419,5.805,23.626,0.782,0.210772,24.238,19.129,526.455,15.938,35
17921,358427,519,3.609,0,486.202,0.000,0.000,32.798,1.000,0.000,4,524.917,-7.255,26.181,0.339,0.184351,29.424,525.013,-7.419,26.480,0.263,0.189532,26.549,21.517,524.849,16.607,35
17922,358447,537,3.578,0,486.202,0.000,0.000,50.798,1.000,0.000,4,527.145,12.083,32.128,0.727,0.184351,29.424,526.870,11.987,32.365,0.644,0.154921,32.780,27.701,527.560,15.938,35
17925,358505,524,3.672,0,486.202,0.000,0.000,37.798,1.000,0.000,4,526.225,-2.728,25.927,-0.004,0.184351,29.424,526.023,-2.564,25.951,-0.060,0.210940,25.954,20.479,526.644,29.294,35
17926,358525,526,3.633,0,486.031,0.000,0.000,39.969,1.000,0.000,4,526.183,-0.225,23.894,0.296,0.184351,29.424,526.018,-0.023,23.851,0.258,0.222428,23.918,18.598,526.481,15.938,35
17927,358545,525,3.781,0,486.031,0.000,0.000,38.969,1.000,0.000,4,525.965,-1.183,20.367,0.642,0.184351,29.424,525.764,-1.018,20.206,0.618,0.249490,20.588,15.452,526.090,14.078,35
17928,358565,529,3.734,0,486.202,0.000,0.000,42.798,1.000,0.000,4,526.525,3.035,18.967,0.473,0.184351,29.424,526.586,3.236,18.895,0.464,0.254060,19.110,14.255,526.754,15.938,35
17929,358585,521,3.648,0,486.202,0.000,0.000,34.798,1.000,0.000,4,525.506,-5.525,18.769,-0.114,0.184351,29.424,525.214,-5.586,18.802,-0.120,0.245622,18.816,14.194,525.498,16.607,35
17930,358605,520,3.711,0,486.202,0.000,0.000,33.798,1.000,0.000,4,524.491,-5.506,20.143,-0.393,0.184351,29.424,524.055,-5.214,20.033,-0.377,0.222375,20.175,15.689,524.261,15.938,35
17931,358627,519,3.648,0,486.202,0.000,0.000,32.798,1.000,0.000,4,524.157,-6.322,22.040,-0.652,0.184351,29.424,523.900,-6.131,22.114,-0.590,0.200855,22.462,17.950,524.115,18.026,35
17932,358647,517,3.562,0,486.202,0.000,0.000,30.798,1.000,0.000,4,522.837,-7.157,24.035,-0.932,0.184351,29.424,522.613,-6.900,23.976,-0.851,0.186456,24.700,20.094,522.522,15.938,35
17933,358665,529,3.703,0,486.374,0.000,0.000,42.626,1.000,0.000,4,523.974,6.163,25.853,-0.760,0.184351,29.424,523.762,6.387,25.945,-0.664,0.179894,26.386,21.639,524.060,14.674,35
17934,358685,536,3.570,0,486.374,0.000,0.000,49.626,1.000,0.000,4,526.191,12.026,31.335,0.180,0.184351,29.424,525.663,12.238,31.423,0.291,0.155286,31.508,26.616,526.438,18.026,35
17935,358705,530,3.766,0,486.374,0.000,0.000,43.626,1.000,0.000,4,526.893,3.809,31.961,0.347,0.184351,29.424,526.349,4.337,32.202,0.489,0.158224,32.442,27.308,526.973,25.969,35
17936,358725,531,3.688,0,486.202,0.000,0.000,44.798,1.000,0.000,4,527.650,4.107,32.453,0.433,0.184351,29.424,527.093,4.651,32.889,0.606,0.159999,33.256,27.935,527.612,25.969,35
17937,358745,523,3.695,0,486.202,0.000,0.000,36.798,1.000,0.000,4,526.793,-4.650,33.419,0.303,0.184351,29.424,526.432,-4.093,33.608,0.508,0.161507,33.866,28.396,526.852,25.969,35
17938,358765,520,3.641,0,486.202,0.000,0.000,33.798,1.000,0.000,4,525.541,-6.793,35.450,0.097,0.184351,29.424,525.422,-6.432,35.460,0.322,0.157072,35.564,29.978,525.806,29.294,35
17939,358785,532,3.711,0,486.202,0.000,0.000,45.798,1.000,0.000,4,526.731,6.459,35.837,0.129,0.184351,29.424,526.464,6.578,35.913,0.361,0.158386,36.043,30.334,526.815,28.142,35
17940,358805,521,3.617,0,486.202,0.000,0.000,34.798,1.000,0.000,4,525.675,-5.731,34.822,0.205,0.184351,29.424,525.552,-5.464,34.574,0.459,0.166874,34.784,28.979,525.852,28.142,35
17941,358827,518,3.758,0,486.374,0.000,0.000,31.626,1.000,0.000,4,522.655,-5.707,33.424,-1.211,0.184351,29.424,522.744,-5.695,33.866,-0.960,0.166989,34.787,28.978,523.193,33.030,35
17942,358847,525,3.664,0,486.374,0.000,0.000,38.626,1.000,0.000,4,523.087,2.345,33.966,-0.987,0.184351,29.424,523.122,2.256,34.297,-0.752,0.167486,34.863,29.024,523.506,28.142,35
17943,358867,533,3.625,0,486.202,0.000,0.000,46.798,1.000,0.000,4,524.915,9.913,39.355,-0.355,0.184351,29.424,524.591,9.878,39.396,-0.130,0.148710,39.413,33.551,525.256,25.969,35
17944,358885,523,3.617,0,486.202,0.000,0.000,36.798,1.000,0.000,4,524.562,-1.915,39.469,-0.440,0.184351,29.424,524.350,-1.591,39.496,-0.208,0.151482,39.539,33.550,524.908,31.736,35
17945,358905,534,3.711,0,486.202,0.000,0.000,47.798,1.000,0.000,4,526.302,9.438,44.038,0.091,0.184351,29.424,525.680,9.650,44.038,0.325,0.137782,44.143,38.061,526.285,33.030,35
17946,358925,523,3.641,0,486.374,0.000,0.000,36.626,1.000,0.000,4,525.693,-3.302,44.080,-0.226,0.184351,29.424,525.299,-2.680,43.978,0.029,0.141980,43.979,37.735,525.763,31.736,35
17947,358945,520,3.641,0,486.374,0.000,0.000,33.626,1.000,0.000,4,524.643,-5.693,44.171,-0.234,0.184351,29.424,524.530,-5.299,43.821,0.044,0.145076,43.823,37.465,524.840,31.736,35
17948,358965,518,3.633,0,486.374,0.000,0.000,31.626,1.000,0.000,4,523.419,-6.643,44.832,-0.291,0.184351,29.424,523.588,-6.530,44.595,-0.022,0.144303,44.595,38.160,523.777,33.030,35
17949,358985,529,3.594,0,486.374,0.000,0.000,42.626,1.000,0.000,4,524.448,5.581,45.401,-0.237,0.184351,29.424,524.373,5.412,44.837,0.001,0.145117,44.837,38.330,524.595,33.030,35
17950,359005,528,3.688,0,486.374,0.000,0.000,41.626,1.000,0.000,4,525.103,3.552,44.024,0.256,0.184351,29.424,524.919,3.627,43.376,0.489,0.150462,43.615,37.053,525.150,31.736,35
17951,359027,528,3.680,0,486.202,0.000,0.000,41.798,1.000,0.000,4,527.426,0.704,45.856,0.936,0.184351,29.424,526.763,1.444,45.179,1.191,0.143448,46.597,39.913,527.069,33.030,35
17952,359047,525,3.602,0,486.202,0.000,0.000,38.798,1.000,0.000,4,526.979,-2.426,39.749,0.214,0.184351,29.424,526.461,-1.763,39.023,0.491,0.171286,39.264,32.539,526.761,35.773,35
17953,359067,526,3.641,0,486.202,0.000,0.000,39.798,1.000,0.000,4,526.798,-0.979,39.116,-0.026,0.184351,29.424,526.382,-0.461,38.271,0.251,0.171478,38.334,31.761,526.646,35.773,35
17954,359085,530,3.617,0,486.202,0.000,0.000,43.798,1.000,0.000,4,527.388,3.202,38.781,-0.071,0.184351,29.424,526.997,3.618,37.867,0.199,0.170054,37.907,31.461,527.208,31.736,35
17955,359105,527,3.672,0,486.202,0.000,0.000,40.798,1.000,0.000,4,527.317,-0.388,37.692,0.142,0.184351,29.424,526.998,0.003,36.906,0.404,0.171302,37.069,30.719,527.173,31.736,35
17956,359125,528,3.719,0,486.546,0.000,0.000,41.454,1.000,0.000,4,527.443,0.683,35.163,0.516,0.184351,29.424,527.177,1.002,34.449,0.776,0.178661,35.051,28.789,527.324,28.142,35
17957,359145,523,3.742,0,486.546,0.000,0.000,36.454,1.000,0.000,4,526.624,-4.443,34.329,-0.029,0.184351,29.424,526.417,-4.177,33.703,0.238,0.181976,33.760,27.616,526.576,29.294,35
17958,359165,515,3.703,0,486.202,0.000,0.000,28.798,1.000,0.000,4,524.481,-11.624,39.338,-0.324,0.184351,29.424,524.643,-11.417,38.781,-0.060,0.155360,38.784,32.759,524.384,25.969,35
17959,359185,512,3.758,0,486.202,0.000,0.000,25.798,1.000,0.000,4,522.180,-12.481,41.362,-0.414,0.184351,29.424,522.775,-12.643,41.182,-0.164,0.147767,41.209,35.120,522.627,35.773,35
17961,359225,525,3.617,0,486.202,0.000,0.000,38.798,1.000,0.000,4,521.921,3.775,41.584,-0.316,0.184351,29.424,522.375,3.092,41.462,-0.126,0.150944,41.478,35.217,522.314,33.030,35
17962,359247,537,3.711,0,486.202,0.000,0.000,50.798,1.000,0.000,4,524.713,15.064,47.933,0.041,0.184351,29.424,524.245,14.690,47.239,0.175,0.131717,47.269,41.043,524.849,29.294,35
17963,359267,520,3.672,0,486.202,0.000,0.000,33.798,1.000,0.000,4,523.844,-4.713,44.147,-0.667,0.184351,29.424,523.620,-4.245,43.244,-0.520,0.147218,43.514,37.108,524.139,35.773,35
17964,359287,526,3.711,0,486.202,0.000,0.000,39.798,1.000,0.000,4,524.241,2.156,44.124,-0.394,0.184351,29.424,523.974,2.380,43.367,-0.267,0.148785,43.438,36.975,524.465,29.294,35
17965,359305,528,3.656,0,486.202,0.000,0.000,41.798,1.000,0.000,4,524.934,3.759,43.358,0.079,0.184351,29.424,524.585,4.026,42.805,0.199,0.151743,42.845,36.343,525.039,31.736,35
17966,359325,519,3.680,0,486.202,0.000,0.000,32.798,1.000,0.000,4,523.840,-5.934,42.906,0.114,0.184351,29.424,523.724,-5.585,42.211,0.247,0.154117,42.272,35.757,524.091,33.030,35
17967,359345,521,3.750,0,486.202,0.000,0.000,34.798,1.000,0.000,4,523.317,-2.840,41.670,-0.307,0.184351,29.424,523.294,-2.724,41.153,-0.160,0.158111,41.179,34.668,523.587,31.736,35
17968,359365,517,3.672,0,486.546,0.000,0.000,30.454,1.000,0.000,4,522.152,-6.317,42.488,-0.800,0.184351,29.424,522.334,-6.294,42.071,-0.656,0.152497,42.502,36.020,522.550,33.030,35
17969,359385,522,3.680,0,486.546,0.000,0.000,35.454,1.000,0.000,4,522.124,-0.152,34.085,-1.403,0.184351,29.424,522.272,-0.334,33.579,-1.277,0.184408,35.210,28.717,522.468,35.773,35
17970,359405,519,3.578,0,486.546,0.000,0.000,32.454,1.000,0.000,4,521.548,-3.124,33.974,-1.594,0.184351,29.424,521.694,-3.272,33.352,-1.513,0.176640,35.641,29.345,521.835,28.142,35
17971,359425,526,3.609,0,486.202,0.000,0.000,39.798,1.000,0.000,4,522.369,4.452,35.649,-1.250,0.184351,29.424,522.425,4.306,34.950,-1.209,0.169820,36.412,30.229,522.557,29.294,35
17972,359447,524,3.594,0,486.202,0.000,0.000,37.798,1.000,0.000,4,523.667,0.409,37.840,-1.009,0.184351,29.424,523.557,0.529,36.898,-1.012,0.162382,37.923,31.765,523.813,31.736,35
17973,359467,523,3.758,0,486.374,0.000,0.000,36.626,1.000,0.000,4,523.544,-0.667,37.826,-1.023,0.184351,29.424,523.467,-0.557,36.856,-1.040,0.162317,37.938,31.780,523.656,24.943,35
17974,359487,523,3.734,0,486.374,0.000,0.000,36.626,1.000,0.000,4,523.444,-0.544,37.688,-1.085,0.184351,29.424,523.391,-0.467,36.659,-1.113,0.162498,37.899,31.740,523.543,28.142,35
17975,359505,525,3.711,0,486.374,0.000,0.000,38.626,1.000,0.000,4,523.730,1.556,37.383,-0.785,0.184351,29.424,523.657,1.609,36.477,-0.824,0.165726,37.156,30.998,523.793,28.142,35
17976,359525,514,3.734,0,486.202,0.000,0.000,27.798,1.000,0.000,4,521.937,-9.730,35.501,-0.690,0.184351,29.424,521.979,-9.657,34.760,-0.736,0.173848,35.302,29.165,521.998,25.969,35
17977,359545,520,3.578,0,486.202,0.000,0.000,33.798,1.000,0.000,4,521.580,-1.937,28.350,-0.163,0.184351,29.424,521.542,-1.979,27.464,-0.203,0.220692,27.506,21.435,521.691,31.736,35
17978,359565,515,3.656,0,486.546,0.000,0.000,28.454,1.000,0.000,4,520.367,-6.580,29.145,-0.233,0.184351,29.424,520.202,-6.542,27.920,-0.241,0.204825,27.978,22.247,520.535,28.142,35
17980,359605,530,3.648,0,486.546,0.000,0.000,43.454,1.000,0.000,4,522.087,9.701,33.197,0.041,0.184351,29.424,521.815,9.839,32.324,0.105,0.168054,32.335,26.901,522.200,25.969,35
17981,359625,518,3.672,0,486.374,0.000,0.000,31.626,1.000,0.000,4,521.334,-4.087,21.847,-0.916,0.184351,29.424,520.869,-3.815,21.600,-0.820,0.247866,22.274,16.753,521.554,31.736,35
17982,359647,530,3.719,0,486.374,0.000,0.000,43.626,1.000,0.000,4,523.332,8.175,24.980,-0.247,0.184351,29.424,523.258,8.393,25.079,-0.151,0.196726,25.102,20.164,523.982,18.026,35
17983,359667,528,3.750,0,486.202,0.000,0.000,41.798,1.000,0.000,4,524.193,4.668,25.383,-0.201,0.184351,29.424,524.185,4.742,25.402,-0.115,0.195418,25.416,20.449,524.840,18.778,35
17984,359687,533,3.656,0,486.202,0.000,0.000,46.798,1.000,0.000,4,525.817,8.807,27.254,0.536,0.184351,29.424,525.772,8.815,27.376,0.605,0.180096,27.741,22.745,526.791,15.938,35
17985,359705,526,3.633,0,486.202,0.000,0.000,39.798,1.000,0.000,4,525.850,0.183,26.667,0.687,0.184351,29.424,525.815,0.228,26.807,0.752,0.186182,27.373,22.277,526.675,28.142,35
17986,359725,531,3.742,0,486.202,0.000,0.000,44.798,1.000,0.000,4,526.800,5.150,24.882,1.260,0.184351,29.424,526.813,5.185,24.977,1.326,0.192525,26.737,21.589,527.340,28.142,35
17987,359745,528,3.789,0,486.202,0.000,0.000,41.798,1.000,0.000,4,527.021,1.200,24.778,1.328,0.184351,29.424,527.041,1.187,24.835,1.402,0.192394,26.802,21.645,527.500,16.607,35
17988,359765,530,3.758,0,486.374,0.000,0.000,43.626,1.000,0.000,4,527.570,2.979,23.830,1.633,0.184351,29.424,527.614,2.959,23.766,1.714,0.193395,26.704,21.539,528.045,18.026,35
17989,359785,528,3.727,0,486.374,0.000,0.000,41.626,1.000,0.000,4,527.649,0.430,23.464,1.432,0.184351,29.424,527.691,0.386,23.480,1.518,0.200339,25.784,20.619,528.035,16.607,35
17990,359805,527,3.719,0,486.374,0.000,0.000,40.626,1.000,0.000,4,527.530,-0.649,22.197,1.068,0.184351,29.424,527.541,-0.691,22.314,1.155,0.216972,23.647,18.516,527.817,18.026,35
17991,359825,521,3.625,0,486.374,0.000,0.000,34.626,1.000,0.000,4,526.326,-6.530,24.941,0.721,0.184351,29.424,526.268,-6.541,25.130,0.801,0.194686,25.772,20.755,526.385,18.026,35
17992,359845,524,3.672,0,486.374,0.000,0.000,37.626,1.000,0.000,4,525.897,-2.326,25.302,0.638,0.184351,29.424,525.828,-2.268,25.502,0.716,0.193768,26.014,20.973,525.852,16.607,35
17993,359867,531,3.773,0,486.546,0.000,0.000,44.454,1.000,0.000,4,527.154,4.715,26.044,0.929,0.184351,29.424,527.135,4.753,26.229,1.005,0.186743,27.239,22.152,527.295,18.026,35
17994,359887,531,3.797,0,486.546,0.000,0.000,44.454,1.000,0.000,4,527.863,3.846,20.328,1.607,0.184351,29.424,527.986,3.865,20.497,1.681,0.220250,23.322,18.186,528.060,18.026,35
17995,359907,518,3.750,0,486.546,0.000,0.000,31.454,1.000,0.000,4,526.045,-9.863,26.122,1.211,0.184351,29.424,526.208,-9.986,26.473,1.281,0.178046,28.113,23.108,526.039,18.778,35
17996,359925,521,3.664,0,486.374,0.000,0.000,34.626,1.000,0.000,4,525.115,-5.045,25.038,1.288,0.184351,29.424,525.234,-5.208,25.514,1.347,0.187132,27.329,22.215,524.878,15.938,35
17999,359985,521,3.727,0,486.374,0.000,0.000,34.626,1.000,0.000,4,524.258,-3.994,22.105,0.793,0.184351,29.424,524.268,-4.163,22.781,0.805,0.215128,23.429,18.389,523.971,16.607,35
18000,360005,520,3.711,0,486.374,0.000,0.000,33.626,1.000,0.000,4,523.473,-4.258,23.085,0.447,0.184351,29.424,523.381,-4.268,23.660,0.435,0.207802,23.849,18.893,523.101,16.607,35
18001,360025,519,3.773,0,486.374,0.000,0.000,32.626,1.000,0.000,4,522.648,-4.473,20.910,-0.186,0.184351,29.424,522.367,-4.381,21.245,-0.204,0.231417,21.287,16.360,522.205,16.607,35
18002,360045,521,3.531,0,486.374,0.000,0.000,34.626,1.000,0.000,4,522.344,-1.648,19.739,-0.501,0.184351,29.424,522.044,-1.367,19.996,-0.510,0.236284,20.256,15.470,521.934,15.938,35
18003,360067,532,3.625,0,486.374,0.000,0.000,45.626,1.000,0.000,4,523.170,10.825,23.454,-0.727,0.184351,29.424,522.568,11.502,24.335,-0.689,0.179945,24.809,20.345,522.909,18.026,35
18004,360087,525,3.867,0,486.374,0.000,0.000,38.626,1.000,0.000,4,523.508,1.830,22.027,-0.893,0.184351,29.424,523.045,2.432,23.078,-0.826,0.196163,23.761,19.100,523.284,21.217,35
18005,360107,535,3.711,0,486.374,0.000,0.000,48.626,1.000,0.000,4,525.626,11.492,29.213,-0.378,0.184351,29.424,524.885,11.955,30.754,-0.288,0.153929,30.837,26.090,525.751,18.026,35
18006,360125,518,3.695,0,486.546,0.000,0.000,31.454,1.000,0.000,4,524.220,-7.626,30.994,-0.909,0.184351,29.424,523.831,-6.885,32.160,-0.780,0.153071,32.769,27.753,524.660,29.294,35
18007,360145,526,3.664,0,486.546,0.000,0.000,39.454,1.000,0.000,4,524.548,1.780,31.262,-0.841,0.184351,29.424,524.176,2.169,32.519,-0.691,0.159051,32.997,27.749,524.860,29.294,35
18008,360165,526,3.805,0,486.202,0.000,0.000,39.798,1.000,0.000,4,524.816,1.452,31.512,-0.736,0.184351,29.424,524.474,1.824,32.820,-0.565,0.163355,33.139,27.726,525.055,25.969,35
18009,360185,519,3.648,0,486.202,0.000,0.000,32.798,1.000,0.000,4,523.744,-5.816,31.122,-0.700,0.184351,29.424,523.543,-5.474,32.236,-0.512,0.170137,32.498,26.969,523.970,24.943,35
18010,360205,528,3.711,0,486.202,0.000,0.000,41.798,1.000,0.000,4,524.528,4.256,32.110,-0.371,0.184351,29.424,524.292,4.457,33.204,-0.176,0.168151,33.235,27.646,524.626,28.142,35
18011,360225,523,3.688,0,486.202,0.000,0.000,36.798,1.000,0.000,4,524.247,-1.528,31.838,-0.553,0.184351,29.424,524.072,-1.292,32.960,-0.349,0.170748,33.082,27.433,524.338,25.969,35
18012,360245,532,3.727,0,486.202,0.000,0.000,45.798,1.000,0.000,4,525.676,7.753,33.877,-0.401,0.184351,29.424,525.356,7.928,35.060,-0.190,0.161963,35.096,29.412,525.608,28.142,35
18013,360267,527,3.727,0,486.546,0.000,0.000,40.454,1.000,0.000,4,524.615,2.923,32.475,-0.388,0.184351,29.424,524.599,2.917,33.255,-0.156,0.176859,33.279,27.393,524.750,29.294,35
18014,360287,530,3.750,0,486.546,0.000,0.000,43.454,1.000,0.000,4,525.608,5.385,32.784,0.134,0.184351,29.424,525.545,5.401,33.241,0.374,0.175091,33.381,27.537,525.715,25.969,35
18017,360345,535,3.586,0,486.374,0.000,0.000,48.626,1.000,0.000,4,527.719,8.926,34.481,0.939,0.184351,29.424,527.456,8.986,34.468,1.208,0.160565,35.928,30.159,527.633,28.142,35
18018,360365,520,3.773,0,486.374,0.000,0.000,33.626,1.000,0.000,4,526.296,-7.719,36.849,0.766,0.184351,29.424,526.304,-7.456,36.698,1.049,0.154575,37.797,31.955,526.333,28.142,35
18019,360385,534,3.680,0,486.374,0.000,0.000,47.626,1.000,0.000,4,527.717,7.704,37.513,1.375,0.184351,29.424,527.452,7.696,37.068,1.652,0.149234,39.799,33.860,527.516,31.736,35
18020,360405,527,3.703,0,486.374,0.000,0.000,40.626,1.000,0.000,4,527.584,-0.717,37.272,1.421,0.184351,29.424,527.383,-0.452,36.832,1.698,0.152408,39.716,33.663,527.427,28.142,35
18021,360425,524,3.594,0,486.374,0.000,0.000,37.626,1.000,0.000,4,526.924,-3.584,35.491,1.559,0.184351,29.424,526.844,-3.383,35.108,1.831,0.159392,38.462,32.331,526.891,31.736,35
18022,360445,530,3.711,0,486.374,0.000,0.000,43.626,1.000,0.000,4,527.491,3.076,31.163,1.172,0.184351,29.424,527.445,3.156,30.346,1.414,0.190243,32.345,26.191,527.335,35.773,35
18023,360465,522,3.594,0,486.202,0.000,0.000,35.798,1.000,0.000,4,526.479,-5.491,33.227,0.806,0.184351,29.424,526.473,-5.445,32.491,1.020,0.178423,33.531,27.548,526.415,29.294,35
18024,360487,527,3.641,0,486.202,0.000,0.000,40.798,1.000,0.000,4,524.849,2.638,31.271,0.170,0.184351,29.424,524.904,2.586,30.826,0.322,0.189260,30.930,25.076,524.865,31.736,35
18025,360507,526,3.742,0,486.202,0.000,0.000,39.798,1.000,0.000,4,525.061,1.151,31.189,0.139,0.184351,29.424,525.109,1.096,30.683,0.269,0.186829,30.755,25.009,525.079,25.969,35
18026,360527,529,3.695,0,486.374,0.000,0.000,42.626,1.000,0.000,4,525.787,3.939,31.809,0.263,0.184351,29.424,525.813,3.891,31.208,0.372,0.180963,31.346,25.673,525.760,28.142,35
18027,360545,521,3.672,0,486.374,0.000,0.000,34.626,1.000,0.000,4,524.905,-4.787,31.234,0.315,0.184351,29.424,524.936,-4.813,30.842,0.405,0.182093,31.006,25.360,524.881,25.969,35
18028,360565,526,3.656,0,486.202,0.000,0.000,39.798,1.000,0.000,4,525.107,1.095,30.463,0.157,0.184351,29.424,525.135,1.064,30.014,0.235,0.186832,30.069,24.451,525.065,29.294,35
18029,360585,518,3.586,0,486.202,0.000,0.000,31.798,1.000,0.000,4,523.796,-7.107,32.881,-0.122,0.184351,29.424,523.914,-7.135,32.528,-0.057,0.171168,32.531,26.963,523.851,28.142,35
18030,360605,521,3.570,0,486.202,0.000,0.000,34.798,1.000,0.000,4,523.281,-2.796,29.859,-0.650,0.184351,29.424,523.365,-2.914,29.454,-0.599,0.188349,29.813,24.197,523.361,28.142,35
18031,360625,523,3.703,0,486.031,0.000,0.000,36.969,1.000,0.000,4,523.229,-0.281,26.468,-0.230,0.184351,29.424,523.288,-0.365,26.289,-0.199,0.211086,26.328,20.771,523.295,25.969,35
18032,360645,517,3.578,0,486.031,0.000,0.000,30.969,1.000,0.000,4,522.081,-6.229,27.561,-0.687,0.184351,29.424,522.074,-6.288,27.445,-0.660,0.193130,27.880,22.495,521.623,15.938,35
18033,360665,524,3.695,0,486.202,0.000,0.000,37.798,1.000,0.000,4,522.435,1.919,26.028,-0.861,0.184351,29.424,522.461,1.926,25.912,-0.833,0.200871,26.607,21.262,521.960,31.736,35
18034,360687,523,3.719,0,486.202,0.000,0.000,36.798,1.000,0.000,4,524.579,-1.935,35.831,-0.406,0.184351,29.424,524.237,-1.461,35.570,-0.362,0.153830,35.702,30.210,525.167,28.142,35
